frameId,timestamp,num_hands,num_fingers,rh_confidence,rh_pinch_st,rh_grab_st,rh_thumb_x_dip,rh_thumb_y_dip,rh_thumb_z_dip,rh_thumb_x_pip,rh_thumb_y_pip,rh_thumb_z_pip,rh_thumb_x_mcp,rh_thumb_y_mcp,rh_thumb_z_mcp,rh_index_x_dip,rh_index_y_dip,rh_index_z_dip,rh_index_x_pip,rh_index_y_pip,rh_index_z_pip,rh_index_x_mcp,rh_index_y_mcp,rh_index_z_mcp,rh_middle_x_dip,rh_middle_y_dip,rh_middle_z_dip,rh_middle_x_pip,rh_middle_y_pip,rh_middle_z_pip,rh_middle_x_mcp,rh_middle_y_mcp,rh_middle_z_mcp,rh_ring_x_dip,rh_ring_y_dip,rh_ring_z_dip,rh_ring_x_pip,rh_ring_y_pip,rh_ring_z_pip,rh_ring_x_mcp,rh_ring_y_mcp,rh_ring_z_mcp,rh_pinky_x_dip,rh_pinky_y_dip,rh_pinky_z_dip,rh_pinky_x_pip,rh_pinky_y_pip,rh_pinky_z_pip,rh_pinky_x_mcp,rh_pinky_y_mcp,rh_pinky_z_mcp,lh_confidence,lh_pinch_st,lh_grab_st,lh_thumb_x_dip,lh_thumb_y_dip,lh_thumb_z_dip,lh_thumb_x_pip,lh_thumb_y_pip,lh_thumb_z_pip,lh_thumb_x_mcp,lh_thumb_y_mcp,lh_thumb_z_mcp,lh_index_x_dip,lh_index_y_dip,lh_index_z_dip,lh_index_x_pip,lh_index_y_pip,lh_index_z_pip,lh_index_x_mcp,lh_index_y_mcp,lh_index_z_mcp,lh_middle_x_dip,lh_middle_y_dip,lh_middle_z_dip,lh_middle_x_pip,lh_middle_y_pip,lh_middle_z_pip,lh_middle_x_mcp,lh_middle_y_mcp,lh_middle_z_mcp,lh_ring_x_dip,lh_ring_y_dip,lh_ring_z_dip,lh_ring_x_pip,lh_ring_y_pip,lh_ring_z_pip,lh_ring_x_mcp,lh_ring_y_mcp,lh_ring_z_mcp,lh_pinky_x_dip,lh_pinky_y_dip,lh_pinky_z_dip,lh_pinky_x_pip,lh_pinky_y_pip,lh_pinky_z_pip,lh_pinky_x_mcp,lh_pinky_y_mcp,lh_pinky_z_mcp
15007,9803302826,2,10,0.987128,0.409408,0.233878,46.5811,198.602,86.2831,66.2702,188.754,117.876,100.911,170.277,158.334,33.6149,207.199,25.3724,48.0435,216.835,46.446,74.1558,224.374,86.6402,61.1801,194.341,4.09672,75.419,208.185,29.3356,97.2053,221.896,77.3007,84.801,192.783,3.54563,99.7139,203.701,28.7889,121.297,213.794,73.2695,117.035,184.297,16.1579,127.324,192.533,33.8849,141.654,201.119,70.1566,0.887138,0.523676,0.142908,-56.5862,207.152,63.1472,-64.9908,196.975,95.3022,-92.5501,172.621,130.473,-49.496,219.634,10.7604,-60.9804,229.404,30.249,-81.8515,229.473,68.754,-72.9407,217.642,-6.64252,-86.0411,227.333,17.3335,-103.515,226.412,63.25,-97.7247,211.062,-5.4711,-109.913,217.909,19.0664,-125.039,217.76,62.0298,-125.487,202.154,8.17984,-133.891,206.317,25.7755,-142.844,205.205,60.6751
15008,9803312200,2,10,0.988339,0.409077,0.235402,46.5563,198.592,86.2861,66.2677,188.731,117.861,100.905,170.259,158.324,33.5791,207.141,25.3834,48.0176,216.771,46.4535,74.1473,224.352,86.6283,61.1694,194.277,4.08944,75.4029,208.107,29.3385,97.1954,221.871,77.286,84.7448,192.61,3.58834,99.663,203.551,28.8186,121.285,213.765,73.2523,117.018,184.233,16.1444,127.295,192.459,33.8825,141.641,201.087,70.1378,0.892553,0.520968,0.146276,-56.7471,207.314,63.3045,-65.1498,197.073,95.4398,-92.6923,172.621,130.556,-49.6038,219.554,10.8162,-61.0835,229.325,30.3069,-81.9473,229.441,68.8158,-73.0095,217.579,-6.61487,-86.0925,227.187,17.4038,-103.61,226.388,63.3059,-97.8364,211.078,-5.42191,-110.026,217.929,19.1143,-125.138,217.745,62.0822,-125.601,202.15,8.23068,-134.004,206.317,25.8254,-142.948,205.198,60.727
15010,9803330891,2,10,1,0.408747,0.237909,46.5298,198.549,86.2712,66.2544,188.686,117.837,100.892,170.22,158.303,33.5185,207.06,25.3914,47.974,216.662,46.4625,74.1303,224.311,86.607,61.1421,194.056,4.11419,75.3619,207.879,29.3752,97.1759,221.825,77.2602,84.706,192.519,3.5737,99.6232,203.45,28.8086,121.263,213.713,73.2224,116.956,184.104,16.1397,127.225,192.322,33.887,141.616,201.031,70.1051,0.904973,0.505157,0.14869,-57.0926,207.548,63.5171,-65.3756,197.259,95.6683,-92.8939,172.613,130.667,-49.8615,219.454,10.7129,-61.3229,228.974,30.3384,-82.079,229.395,68.9033,-73.1045,217.598,-6.58795,-86.1648,227.054,17.5031,-103.741,226.353,63.3843,-97.9624,211.018,-5.33734,-110.157,217.896,19.1882,-125.274,217.725,62.1545,-126.022,202.492,8.19451,-134.343,206.547,25.8549,-143.093,205.189,60.7971
15012,9803358985,2,10,1,0.408917,0.243065,46.5018,198.522,86.2397,66.2155,188.652,117.81,100.833,170.171,158.287,33.4465,206.909,25.4156,47.9241,216.486,46.4826,74.1161,224.268,86.5785,61.1119,193.768,4.16492,75.3217,207.602,29.4252,97.1611,221.764,77.235,84.6333,192.242,3.62921,99.552,203.192,28.8553,121.243,213.636,73.2016,116.874,183.917,16.1665,127.138,192.129,33.9191,141.588,200.94,70.0889,0.86545,0.489469,0.122778,-57.382,207.61,63.6303,-65.5508,197.349,95.8194,-93.0801,172.616,130.748,-50.0622,219.959,10.5565,-61.5377,229.096,30.3551,-82.2048,229.369,68.9691,-73.6716,218.46,-6.78938,-86.6339,227.686,17.444,-103.866,226.338,63.4412,-98.248,211.428,-5.32514,-110.465,218.34,19.1798,-125.404,217.721,62.2044,-126.094,202.455,8.26899,-134.443,206.54,25.9092,-143.228,205.195,60.8431
15013,9803368319,2,10,1,0.408768,0.244828,46.5018,198.549,86.2397,66.2114,188.663,117.808,100.819,170.16,158.282,33.4241,206.857,25.4282,47.9086,216.43,46.4922,74.1127,224.258,86.5711,61.0959,193.639,4.20227,75.304,207.491,29.4539,97.1576,221.75,77.2283,84.6184,192.191,3.63636,99.5371,203.14,28.8623,121.239,213.618,73.1958,116.855,183.875,16.1708,127.117,192.085,33.9253,141.581,200.919,70.0842,0.866727,0.488484,0.105772,-57.4747,207.658,63.6559,-65.6108,197.39,95.8509,-93.1228,172.617,130.766,-50.1074,219.915,10.5653,-61.5772,229.058,30.3641,-82.2342,229.364,68.9832,-74.004,218.998,-6.92578,-86.9063,228.115,17.3802,-103.895,226.335,63.4531,-98.3369,211.578,-5.33069,-110.559,218.495,19.1704,-125.433,217.721,62.2146,-125.926,202.217,8.3835,-134.38,206.448,25.9388,-143.26,205.197,60.8524
15015,9803386920,2,10,1,0.410837,0.251272,46.4387,198.363,86.1749,66.1775,188.529,117.741,100.782,170.137,158.269,33.3503,206.655,25.4864,47.8571,216.236,46.5316,74.106,224.236,86.5471,61.0625,193.354,4.27393,75.2646,207.233,29.5139,97.1504,221.716,77.2063,84.5486,192.016,3.68025,99.4769,202.977,28.8955,121.228,213.573,73.1767,116.808,183.774,16.1767,127.068,191.978,33.9352,141.565,200.863,70.0685,0.835863,0.481572,0.0788634,-57.6938,207.827,63.7445,-65.7621,197.516,95.9432,-93.2311,172.625,130.807,-50.4867,220.527,10.3673,-61.8914,229.527,30.2689,-82.3084,229.356,69.0163,-74.4824,219.702,-7.02918,-87.3356,228.802,17.3093,-103.969,226.332,63.4802,-98.4762,211.641,-5.20532,-110.815,218.895,19.1397,-125.509,217.723,62.2369,-125.922,202.271,8.46753,-134.463,206.581,25.9618,-143.338,205.203,60.8717
15017,9803405685,2,10,0.984429,0.41312,0.259552,46.3967,198.245,86.1238,66.1533,188.445,117.69,100.753,170.123,158.253,33.2945,206.369,25.5634,47.8176,215.996,46.5764,74.1062,224.222,86.52,61.038,193.217,4.29249,75.2405,207.097,29.5317,97.1496,221.688,77.1803,84.5023,191.905,3.69406,99.4376,202.865,28.9059,121.223,213.532,73.1531,116.702,183.588,16.2302,126.968,191.798,33.9823,141.554,200.811,70.0479,0.845725,0.481601,0.0611516,-57.8159,208.042,63.9252,-65.9405,197.641,96.0805,-93.4074,172.649,130.874,-50.5443,220.693,10.4128,-61.9456,229.76,30.2864,-82.3445,229.308,69.0411,-74.7501,220.113,-7.11564,-87.5676,229.164,17.2602,-104.001,226.3,63.4799,-98.8083,212.09,-5.24709,-111.182,219.506,19.0309,-125.548,217.713,62.2172,-125.755,202.186,8.59685,-134.481,206.71,25.9447,-143.389,205.211,60.8414
15019,9803424348,2,10,0.987208,0.413745,0.264338,46.3507,198.254,86.1152,66.1117,188.445,117.675,100.708,170.108,158.235,33.2395,206.223,25.6025,47.78,215.867,46.5955,74.102,224.214,86.4921,60.9995,193.106,4.30613,75.2075,206.982,29.5443,97.1436,221.662,77.1532,84.447,191.819,3.70007,99.3926,202.771,28.9087,121.211,213.488,73.1277,116.652,183.507,16.2225,126.919,191.708,33.9783,141.533,200.752,70.025,0.864471,0.478953,0.0863539,-57.8846,208.298,64.2008,-66.0845,197.797,96.3045,-93.5986,172.679,130.97,-50.5429,221.028,10.4612,-61.9509,230.108,30.3251,-82.334,229.237,69.081,-74.4175,219.18,-7.00119,-87.2521,228.321,17.3318,-103.986,226.258,63.4864,-98.9226,212.355,-5.30551,-111.285,219.742,18.9876,-125.545,217.706,62.198,-125.914,202.534,8.55012,-134.667,207.06,25.8841,-143.404,205.232,60.8079
15021,9803443081,2,10,0.989499,0.415104,0.26931,46.2256,198.125,86.0217,65.9453,188.244,117.585,100.482,169.805,158.149,33.1782,206.104,25.5821,47.7175,215.723,46.5874,74.0309,224.091,86.4853,60.9388,193.068,4.26389,75.1422,206.873,29.5442,97.0774,221.52,77.1636,84.3655,191.742,3.68434,99.3074,202.628,28.9242,121.136,213.314,73.1455,116.566,183.414,16.1932,126.823,191.561,33.9792,141.44,200.552,70.0379,0.878632,0.470846,0.0944075,-57.8924,208.377,64.445,-66.1464,197.835,96.5216,-93.7428,172.673,131.089,-50.5638,221.233,10.4381,-61.9468,230.174,30.379,-82.2402,229.158,69.1784,-74.1523,218.816,-6.86815,-87.0001,227.997,17.4429,-103.891,226.231,63.5525,-98.8683,212.514,-5.3101,-111.193,219.797,19.0331,-125.47,217.732,62.2368,-125.844,202.647,8.59815,-134.628,207.212,25.9066,-143.358,205.302,60.8279
15022,9803452448,2,10,1,0.418482,0.271778,46.2083,197.891,85.8873,65.8771,188.106,117.513,100.391,169.775,158.145,33.1547,206.028,25.5775,47.6955,215.654,46.579,74.0084,224.074,86.466,60.9163,193.01,4.26031,75.1185,206.805,29.5465,97.0569,221.486,77.154,84.3257,191.658,3.69977,99.2692,202.539,28.9407,121.111,213.263,73.1464,116.517,183.307,16.2197,126.773,191.454,34.0065,141.407,200.486,70.0481,0.876655,0.471949,0.092596,-57.8288,208.499,64.6697,-66.1761,198.002,96.7367,-93.9139,172.936,131.261,-50.4189,221.109,10.6691,-61.801,230.151,30.565,-82.1581,229.353,69.3361,-74.0099,219.033,-6.72792,-86.8615,228.214,17.5811,-103.805,226.476,63.6722,-98.6806,212.664,-5.16974,-111.031,219.997,19.1456,-125.403,218.029,62.3222,-125.669,202.878,8.71476,-134.493,207.497,25.9882,-143.32,205.642,60.8883
15024,9803471060,2,10,1,0.428182,0.275895,46.2014,197.168,85.5147,65.7618,187.73,117.312,100.273,169.81,158.129,33.0883,205.914,25.5726,47.6459,215.559,46.5535,73.9841,224.089,86.4006,60.8488,192.899,4.24981,75.0626,206.691,29.5307,97.0314,221.462,77.0965,84.2296,191.487,3.71418,99.187,202.374,28.9444,121.075,213.202,73.1015,116.392,183.081,16.2581,126.656,191.242,34.034,141.354,200.394,70.0185,0.891522,0.47129,0.0946732,-57.4736,208.165,65.3001,-66.048,197.806,97.3522,-94.132,173.002,131.785,-49.6897,220.336,11.3037,-61.1216,229.523,31.1039,-81.7221,229.161,69.7527,-73.434,218.636,-6.40633,-86.2466,227.737,17.9534,-103.36,226.406,63.9952,-98.3837,212.801,-5.00905,-110.645,220.019,19.3853,-125.006,218.094,62.5678,-125.043,202.735,9.03942,-133.95,207.495,26.232,-142.995,205.819,61.0853
15026,9803490068,2,10,1,0.428964,0.279639,46.1673,197.294,85.4507,65.6913,187.815,117.259,100.148,169.809,158.084,33.057,205.931,25.5542,47.6484,215.561,46.5184,74.0275,224.134,86.3292,60.7772,192.792,4.25774,75.0292,206.571,29.5244,97.0679,221.435,77.0288,84.1801,191.438,3.66642,99.1636,202.287,28.8975,121.088,213.102,73.0402,116.33,182.95,16.2028,126.594,191.067,33.999,141.329,200.233,69.965,0.890406,0.469571,0.0956441,-56.9567,208.698,66.5947,-65.5971,198.182,98.5777,-93.7822,173.216,132.811,-48.9965,220.915,12.6568,-60.4719,230.011,32.4743,-81.2002,229.64,71.0546,-72.8545,219.439,-5.19369,-85.659,228.368,19.2338,-102.833,226.94,65.2503,-97.8391,213.718,-3.87659,-110.075,220.727,20.5918,-124.487,218.663,63.7507,-124.791,204.122,9.97546,-133.57,208.546,27.3226,-142.489,206.419,62.1837
15027,9803499078,2,10,1,0.42945,0.282012,46.1362,197.313,85.416,65.6295,187.794,117.231,100.037,169.723,158.069,33.0625,205.906,25.544,47.6571,215.526,46.5106,74.0327,224.113,86.3206,60.7482,192.685,4.29504,75.0109,206.461,29.5573,97.0742,221.384,77.0316,84.1666,191.371,3.67583,99.1519,202.196,28.9161,121.084,213.019,73.0526,116.303,182.865,16.2134,126.567,190.962,34.0184,141.309,200.122,69.9834,0.85936,0.469119,0.0967385,-56.6309,209.573,67.4218,-65.2114,198.961,99.3893,-93.2618,173.782,133.577,-48.7178,221.852,13.4952,-60.249,230.856,33.3219,-80.9935,230.354,71.8921,-72.6548,220.334,-4.37505,-85.5022,229.199,20.0532,-102.612,227.543,66.0861,-97.4845,214.155,-2.99847,-109.788,221.202,21.4252,-124.22,219.15,64.5778,-124.41,204.648,10.7975,-133.222,209.009,28.1438,-142.156,206.809,62.9967
15029,9803517829,2,10,1,0.430707,0.288519,46.2034,197.401,85.3479,65.688,187.876,117.166,100.072,169.781,158.013,33.1216,205.724,25.5421,47.7359,215.392,46.4728,74.1439,224.153,86.2236,60.7498,192.517,4.29957,75.044,206.311,29.5343,97.1782,221.376,76.9309,84.1574,191.19,3.66189,99.1728,202.032,28.877,121.172,212.965,72.953,116.264,182.622,16.2099,126.55,190.743,33.9914,141.374,200.03,69.8898,0.86822,0.469908,0.0915944,-55.4125,209.798,70.9669,-64.0631,199.435,102.997,-92.3348,174.453,137.147,-47.1887,222.14,17.145,-58.8341,231.214,36.8731,-79.7911,230.819,75.3295,-71.1431,220.533,-0.839759,-84.1278,229.604,23.4397,-101.377,227.97,69.4214,-95.8079,214.073,0.474738,-108.276,221.327,24.7539,-122.97,219.555,67.8303,-122.441,204.507,14.2814,-131.492,209.077,31.4497,-140.888,207.195,66.1994
15030,9803527203,2,10,1,0.431336,0.292017,46.2253,197.414,85.3263,65.7002,187.886,117.149,100.069,169.784,158.007,33.1584,205.604,25.552,47.7701,215.299,46.4721,74.1752,224.155,86.2037,60.7766,192.455,4.30509,75.0708,206.256,29.5359,97.21,221.367,76.9156,84.1775,191.136,3.66551,99.1929,201.978,28.8805,121.202,212.945,72.9434,116.269,182.515,16.2381,126.556,190.653,34.0108,141.398,200.002,69.8859,0.87555,0.469995,0.101721,-54.5104,209.118,73.4163,-63.3456,198.967,105.464,-92.0652,174.436,139.567,-45.9521,221.299,19.6099,-57.5255,230.585,39.2818,-78.5904,230.511,77.6812,-69.8352,219.515,1.62017,-82.7631,228.955,25.7891,-100.197,227.944,71.719,-94.6297,213.677,2.82608,-107.06,221.2,27.0423,-121.898,219.819,70.084,-121.616,204.876,16.4853,-130.595,209.526,33.67,-139.977,207.699,68.4265
15032,9803545929,2,10,1,0.431481,0.293778,46.364,197.582,85.2239,65.7808,188.062,117.085,100.106,169.919,157.96,33.309,205.647,25.4484,47.9316,215.342,46.361,74.3389,224.247,86.0799,60.9066,192.43,4.22845,75.2158,206.239,29.447,97.3709,221.403,76.802,84.2902,191.07,3.60052,99.3189,201.916,28.8061,121.347,212.93,72.8475,116.373,182.374,16.1957,126.663,190.524,33.9619,141.52,199.944,69.8124,0.880653,0.472096,0.0955922,-52.1064,208.805,79.8567,-61.0314,199.216,112.052,-90.324,175.291,146.098,-42.8054,220.792,26.2413,-54.4293,230.452,45.7023,-75.7977,230.79,83.9322,-66.3473,219.137,8.2147,-79.4843,229.121,32.05,-97.3774,228.388,77.8081,-91.3175,213.112,9.17135,-103.915,221.17,33.1275,-119.142,220.459,76.0496,-118.314,204.207,22.7651,-127.522,209.465,39.6513,-137.322,208.502,74.3269
15033,9803564567,2,10,1,0.427813,0.294493,46.5452,198.145,85.2959,65.8227,188.444,117.187,100.075,169.909,157.948,33.4435,205.723,25.3841,48.0664,215.393,46.3084,74.457,224.276,86.0434,61.0329,192.447,4.19302,75.3446,206.236,29.4208,97.4909,221.39,76.7831,84.4015,191.055,3.5844,99.4311,201.876,28.8001,121.455,212.875,72.8473,116.475,182.294,16.1996,126.759,190.429,33.9759,141.607,199.853,69.8287,0.760047,0.479712,0.0873395,-49.0103,209.318,88.1369,-58.3822,200.561,120.442,-88.8775,177.5,154.025,-37.5973,220.549,35.1971,-49.5057,230.975,54.0823,-71.8704,232.134,91.7216,-60.6031,219.792,16.4268,-74.2336,230.247,39.7779,-93.318,230,85.0574,-85.7076,213.128,17.04,-98.9147,222.316,40.2495,-115.15,222.39,82.806,-112.395,203.423,30.4227,-122.309,209.921,46.4554,-133.464,210.695,80.724
15035,9803592648,2,10,1,0.427736,0.296681,46.9063,198.527,85.1837,66.068,188.775,117.129,100.199,170.088,157.922,33.8335,205.906,25.2648,48.4726,215.558,46.1859,74.861,224.456,85.9191,61.4127,192.543,4.09978,75.744,206.311,29.3276,97.8936,221.471,76.6868,84.7412,191.051,3.53841,99.7914,201.855,28.7488,121.83,212.861,72.7874,116.812,182.187,16.1744,127.094,190.307,33.9588,141.935,199.758,69.8071,0.704835,0.442336,0.106683,-41.3602,208.058,109.008,-51.2421,200.731,141.517,-84.0756,179.277,173.94,-24.9052,218.413,56.6822,-37.1487,229.607,74.9017,-61.2041,231.507,111.453,-46.652,214.046,38.3388,-60.8318,227.373,59.8258,-82.4215,230.448,103.859,-73.138,211.392,36.6901,-86.799,222.362,58.8389,-104.533,224.038,100.759,-101.532,205.25,48.2997,-111.557,212.294,64.03,-123.379,213.357,98.0667
15036,9803602133,2,10,1,0.42765,0.297479,47.0682,198.609,85.1569,66.1896,188.824,117.116,100.277,170.077,157.918,34.0252,205.954,25.2347,48.6559,215.594,46.1671,75.0237,224.485,85.9156,61.6139,192.585,4.08405,75.9345,206.34,29.3255,98.0611,221.489,76.6988,84.9361,191.097,3.53513,99.9762,201.882,28.7595,121.995,212.865,72.8137,117,182.209,16.1874,127.273,190.317,33.9825,142.095,199.752,69.8434,0.49583,0.436886,0.106756,-37.2104,208.27,118.132,-47.5549,201.385,150.594,-81.3557,180.583,182.443,-19.2707,218.529,66.2218,-31.6796,229.988,84.162,-56.4098,232.202,120.242,-40.5722,213.599,47.7892,-54.9653,227.532,68.744,-77.4894,231.464,112.238,-67.1344,210.979,45.7144,-81.0849,222.851,67.2075,-99.6393,225.407,108.727,-96.0588,206.598,56.3286,-106.261,213.841,71.8534,-118.602,215.027,105.701
15038,9803620563,2,10,1,0.429259,0.298673,47.5732,198.679,84.9672,66.636,188.968,116.984,100.706,170.294,157.834,34.5097,206.045,25.1075,49.1168,215.706,46.047,75.4499,224.663,85.8035,62.1277,192.685,3.98749,76.4145,206.466,29.2331,98.4968,221.689,76.6036,85.4495,191.263,3.44006,100.461,202.067,28.6735,122.442,213.088,72.7371,117.514,182.397,16.1201,127.765,190.522,33.9199,142.557,199.994,69.7834,0.412273,0.429866,0.127016,-28.9916,213.203,141.837,-40.8223,205.232,173.533,-75.8285,182.589,202.713,-9.18548,220.41,89.7509,-22.3193,232.248,106.912,-48.6616,234.646,141.82,-29.1853,214.213,71.0732,-44.5864,228.921,90.742,-69.3638,233.745,132.9,-55.7103,212.305,67.4855,-70.784,224.83,87.8187,-91.2829,227.501,128.406,-85.9044,207.106,76.2851,-96.7432,214.965,91.0609,-110,216.962,124.522
15040,9803639335,2,10,1,0.434624,0.299385,48.1504,198.545,84.5988,67.0829,189.061,116.76,101.111,170.622,157.752,35.0514,206.343,24.9406,49.6485,215.979,45.8979,75.953,224.965,85.667,62.6829,192.865,3.89145,76.9528,206.673,29.1321,99.007,221.973,76.4907,86.0044,191.505,3.33796,100.999,202.314,28.5795,122.951,213.357,72.6517,118.062,182.64,16.0441,128.296,190.763,33.8547,143.062,200.251,69.7245,0.237397,0.461525,0.130659,-21.3139,218.547,171.127,-35.3374,208.306,201.238,-71.9336,183.799,226.728,-0.602913,224.932,119.848,-14.0832,237.118,136.489,-41.9838,239.138,170.19,-18.8316,219.92,100.644,-35.0749,234.776,119.507,-62.2377,238.76,160.26,-45.1303,220.682,95.0538,-61.3132,232.687,114.841,-83.9094,232.802,154.389,-76.5965,213.554,101.761,-88.1252,221.499,115.957,-102.405,222.516,149.039
15042,9803657931,2,10,1,0.437854,0.299969,48.7378,198.558,84.4282,67.63,189.246,116.664,101.69,170.998,157.715,35.5646,206.573,24.8973,50.1731,216.221,45.8413,76.4975,225.265,85.5841,63.1553,192.91,3.93075,77.4442,206.795,29.1187,99.5471,222.263,76.3999,86.5053,191.718,3.28726,101.513,202.551,28.5106,123.489,213.643,72.5586,118.596,182.872,15.9708,128.827,191.005,33.7785,143.598,200.533,69.6356,0.167826,0.516062,0.199852,-14.2356,221.503,201.145,-31.5831,210.11,229.027,-70.2213,184.349,249.837,9.61367,226.473,152.629,-5.21319,239.567,167.321,-36.531,241.949,197.846,-5.7083,221.025,132.648,-23.882,236.99,148.624,-55.6425,241.181,185.883,-30.9117,221.619,123.853,-49.3689,234.343,141.027,-76.3905,234.694,177.693,-63.4232,216.548,125.798,-76.6353,224.22,138.609,-93.8889,223.971,170.257
15044,9803676769,2,10,1,0.436407,0.300785,49.1825,198.85,84.4801,68.1081,189.536,116.696,102.24,171.253,157.671,35.9952,206.737,24.8904,50.6263,216.384,45.8193,76.9889,225.474,85.5262,63.5451,193.036,3.92754,77.867,206.948,29.0819,100.029,222.46,76.3212,86.9041,191.863,3.24515,101.939,202.708,28.4473,123.965,213.831,72.4623,119.01,183.015,15.9028,129.259,191.159,33.6946,144.068,200.715,69.5288,0.144137,0.635617,0.253836,-3.30637,223.192,226.623,-22.1148,216.294,255.027,-61.9636,194.842,278.297,17.8857,222.27,179.876,3.14802,238.496,191.131,-29.2482,246.202,219.58,3.24797,215.443,159.785,-15.3775,233.972,172.037,-48.0828,243.15,207.542,-21.8688,213.349,150.22,-40.8166,228.885,164.261,-68.4312,234.876,199.984,-56.0624,206.183,151.115,-69.2362,216.226,162.213,-85.4023,222.626,193.789
15045,9803685927,2,10,1,0.43376,0.301174,49.3882,199.195,84.5588,68.3291,189.815,116.746,102.5,171.416,157.636,36.2179,206.806,24.8558,50.8473,216.469,45.7786,77.211,225.597,85.4759,63.7752,193.117,3.89148,78.0933,207.05,29.0364,100.251,222.591,76.2682,87.1257,191.957,3.20787,102.16,202.818,28.4035,124.19,213.972,72.4086,119.24,183.13,15.8623,129.488,191.286,33.6493,144.299,200.864,69.4766,0.146219,0.639009,0.279493,1.60445,223.393,239.385,-18.3318,217.357,267.211,-58.728,196.908,290.44,19.73,218.652,190.866,5.23308,235.853,200.921,-26.8663,245.633,229.067,5.97497,212.1,171.163,-12.84,231.164,182.251,-45.6788,241.697,217.254,-19.2182,207.669,162.443,-38.2355,224.34,175.011,-65.9214,232.757,210.186,-53.6455,200.308,163.271,-66.8669,211.149,173.53,-82.7275,219.964,204.676
15047,9803704689,2,10,1,0.427622,0.300082,49.9113,199.85,84.6875,68.8489,190.34,116.839,103.124,171.655,157.512,36.7137,207.048,24.7414,51.352,216.674,45.6744,77.729,225.803,85.363,64.2537,193.278,3.8018,78.5823,207.24,28.9246,100.763,222.812,76.1354,87.559,192.107,3.12733,102.62,203.001,28.2929,124.706,214.211,72.2561,119.738,183.344,15.7183,129.991,191.513,33.4972,144.822,201.118,69.3089,0.0693225,0.586406,0.297738,9.84206,225.379,268.296,-13.6405,223.803,293.874,-56.5196,206.88,315.429,24.6168,208.5,217.571,9.7527,227.57,222.321,-23.5726,242.821,246.302,12.827,197.672,199.795,-6.82175,218.375,204.862,-41.6667,235.639,234.9,-11.4699,191.953,189.745,-31.6308,210.06,197.695,-61.2331,224.516,229.149,-45.7333,181.974,191.967,-59.7947,194.51,198.5,-77.3058,210.115,225.872
15049,9803723308,2,10,1,0.426955,0.298983,50.3519,199.985,84.6584,69.2674,190.49,116.827,103.573,171.782,157.464,37.1346,207.235,24.6839,51.7738,216.832,45.6301,78.1477,225.932,85.3272,64.633,193.272,3.84065,78.9762,207.301,28.9177,101.18,222.947,76.0932,87.9475,192.247,3.09368,103.017,203.139,28.2541,125.123,214.352,72.2067,120.155,183.455,15.6727,130.404,191.628,33.4516,145.242,201.263,69.2527,0.0865631,0.639481,0.312546,13.5242,210.831,290.149,-14.3855,210.447,310.863,-59.7954,199.808,331.219,31.0286,193.852,243.483,16.1149,213.425,244.759,-19.4619,230.697,263.58,21.3092,180.819,227.038,1.75779,202.222,227.233,-36.2231,222.572,250.852,-1.2743,175.484,213.306,-22.1008,194.136,217.295,-55.0696,210.929,243.86,-34.1892,167.522,211.973,-49.1858,180.031,215.996,-70.7183,196.223,239.946
15052,9803751435,1,5,1,0.426633,0.299238,51.0537,200.492,84.4742,69.9225,191.018,116.676,104.261,172.266,157.265,37.8293,207.563,24.4618,52.4551,217.208,45.3952,78.8132,226.356,85.0917,65.3239,193.617,3.63473,79.6574,207.679,28.6987,101.848,223.378,75.8625,88.6327,192.629,2.88424,103.696,203.543,28.0393,125.797,214.794,71.9844,120.887,183.856,15.4503,131.108,192.033,33.2436,145.923,201.715,69.0411,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15054,9803770068,1,5,1,0.425225,0.29903,51.4371,200.843,84.4417,70.2776,191.298,116.64,104.606,172.414,157.175,38.2237,207.81,24.3714,52.8479,217.439,45.313,79.199,226.551,85.0226,65.712,193.842,3.55738,80.0497,207.905,28.6187,102.235,223.568,75.7971,89.0086,192.853,2.81213,104.079,203.761,27.966,126.181,214.975,71.9201,121.27,184.065,15.3693,131.488,192.226,33.1712,146.302,201.889,68.9749,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15055,9803784361,1,5,1,0.425972,0.298928,51.68,200.906,84.3812,70.469,191.379,116.614,104.792,172.475,157.146,38.4946,207.971,24.3252,53.1113,217.584,45.2795,79.4447,226.661,85.0088,65.9881,194.004,3.51967,80.3201,208.054,28.5912,102.484,223.673,75.794,89.2838,193.01,2.78439,104.347,203.899,27.9507,126.429,215.073,71.9252,121.53,184.191,15.3596,131.745,192.342,33.1682,146.546,201.98,68.9837,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
